subject,body,label,is_phishing,is_malware,is_harmful,is_ad,정상,해설
[안내] 서비스 점검 예정 (2025-07-28 08:00),"Adventure Works 서비스 정기점검을 안내드립니다.
일시: 2025-07-28 08:00 ~ 08:00
영향: 일부 기능 응답 지연 가능
상세: https://intranet.example.com/status/maintenance",0,0,0,0,0,정상,
[Jira] 티켓 업데이트 알림: PRJ-680-5358,"Confluence에서 PRJ-680-5358 이(가) 업데이트되었습니다.
- 제목: 로그 수집 파이프라인
- 담당자: 민수
- 상태: In Progress → Code Review
상세 보기: https://www.example.com/jira/browse/PRJ-680-5358
감사합니다.",0,0,0,0,0,정상,
[교육신청] 보안 인식 교육 (분기),"보안 인식 온라인 교육이 오픈되었습니다.
수강 기간: 2025-08-08 ~ 2025-09-10
수강 경로: https://www.example.com/training/security
수료 기준: 퀴즈 80점 이상
감사합니다.",0,0,0,0,0,정상,
[GitHub] Pull Request 리뷰 요청 - 결제 장애 재발 방지,"민수님이 Pull Request 리뷰를 요청했습니다.
리포지토리: Fabrikam/결제-장애-재발-방지
검토 마감: 2025-05-03
PR 링크: https://www.example.com/gh/pr/1320
의견 부탁드립니다.",0,1,0,0,0,정상,
[HR] 휴가 규정 개정 안내 (2025-04-23 시행),"안녕하세요, 인사팀입니다.
휴가 규정 일부가 2025-04-23부터 개정됩니다.
변경 요약: 반차 사용 절차 간소화 등
세부안내: https://contoso.com/policy/hr/2025-04-23
문의: HR 포털 Q&A",0,0,0,0,0,정상,
[일정알림] 분기 로드맵 리뷰 리마인더 (2025-06-30 19:45),"Zoom 일정 알림입니다.
일정: 분기 로드맵 리뷰
일시: 2025-06-30 19:45
설명: 웹 접근성 개선
참석 링크: https://docs.example.com/calendar/event/56975",0,0,0,0,0,정상,
[GitHub] Pull Request 리뷰 요청 - 로그 수집 파이프라인,"수빈님이 Pull Request 리뷰를 요청했습니다.
리포지토리: Northwind/로그-수집-파이프라인
검토 마감: 2025-07-09
PR 링크: https://intranet.example.com/gh/pr/5013
의견 부탁드립니다.",0,0,0,0,0,정상,
[Confluence] 문서 게시: 신규 가입 전환율,"Slack에 새 문서를 게시했습니다.
제목: 신규 가입 전환율
작성자: Chris (고객지원팀)
문서 링크: https://docs.example.com/wiki/신규-가입-전환율",0,0,0,0,0,정상,
[교육신청] 보안 인식 교육 (분기),"보안 인식 온라인 교육이 오픈되었습니다.
수강 기간: 2025-06-01 ~ 2025-09-10
수강 경로: https://intranet.example.com/training/security
수료 기준: 퀴즈 80점 이상
감사합니다.",0,0,0,0,0,정상,
[커뮤니티] 부산 개발자 밋업 안내 (2025-08-04),"부산 지역 개발자 밋업 소식입니다.
발표 주제: 웹 접근성 개선
장소: 부산 창업카페
등록: https://contoso.com/events/부산/2025-08-04",0,0,0,0,0,정상,
[회의록] 주간 스탠드업 회의록 공유 (2025-05-28),"안녕하세요, Riley입니다.
오늘 주간 스탠드업에서 논의된 내용을 공유드립니다.
1) 진행 상황
2) 리스크 및 이슈
3) 다음 액션 아이템
상세 내용: https://contoso.com/notes/2025-05-28
추가 의견은 댓글로 남겨 주세요.",0,0,0,0,0,정상,
[공지] 분기 로드맵 리뷰 일정 안내 (2025-05-13 18:15),"개발1팀에서 안내드립니다.
2025-05-13 18:15에 분기 로드맵 리뷰을 진행합니다.
주요 안건: 신규 가입 전환율
장소: 대구 본사 3층 회의실
원격 참석 링크: https://intranet.example.com/meet/분기로드맵리뷰
참석이 어렵다면 사전에 회신 부탁드립니다.
감사합니다.
- 개발1팀",0,0,0,0,0,정상,
[GitHub] Pull Request 리뷰 요청 - 결제 장애 재발 방지,"Chris님이 Pull Request 리뷰를 요청했습니다.
리포지토리: Tailwind Traders/결제-장애-재발-방지
검토 마감: 2025-04-26
PR 링크: https://docs.example.com/gh/pr/3654
의견 부탁드립니다.",0,1,0,0,0,정상,
[Confluence] 문서 게시: 결제 장애 재발 방지,"Google Calendar에 새 문서를 게시했습니다.
제목: 결제 장애 재발 방지
작성자: 유진 (인프라팀)
문서 링크: https://intranet.example.com/wiki/결제-장애-재발-방지",0,1,0,0,0,정상,
[회의록] 주간 스탠드업 회의록 공유 (2025-05-17),"안녕하세요, 유진입니다.
오늘 주간 스탠드업에서 논의된 내용을 공유드립니다.
1) 진행 상황
2) 리스크 및 이슈
3) 다음 액션 아이템
상세 내용: https://docs.example.com/notes/2025-05-17
추가 의견은 댓글로 남겨 주세요.",0,0,0,0,0,정상,
[Jira] 티켓 업데이트 알림: PRJ-144-5279,"Zoom에서 PRJ-144-5279 이(가) 업데이트되었습니다.
- 제목: DB 이중화 마이그레이션
- 담당자: Jamie
- 상태: In Progress → Code Review
상세 보기: https://contoso.com/jira/browse/PRJ-144-5279
감사합니다.",0,0,0,0,0,정상,
[공지] 보안 점검 회의 일정 안내 (2025-05-31 12:15),"고객지원팀에서 안내드립니다.
2025-05-31 12:15에 보안 점검 회의을 진행합니다.
주요 안건: 신규 가입 전환율
장소: 인천 본사 3층 회의실
원격 참석 링크: https://contoso.com/meet/보안점검회의
참석이 어렵다면 사전에 회신 부탁드립니다.
감사합니다.
- 고객지원팀",0,0,0,0,0,정상,
[Slack] 채널 요약 - #결제,"Zoom에서 오늘 업데이트된 메시지 요약입니다.
- 스레드 정리
- 공유 링크 모음
자세히 보기: https://contoso.com/slack/digest/2025-07-09",0,1,0,0,0,정상,
[Jira] 티켓 업데이트 알림: PRJ-818-6061,"GitHub에서 PRJ-818-6061 이(가) 업데이트되었습니다.
- 제목: DB 이중화 마이그레이션
- 담당자: Taylor
- 상태: In Progress → Code Review
상세 보기: https://www.example.com/jira/browse/PRJ-818-6061
감사합니다.",0,0,0,0,0,정상,
[Slack] 채널 요약 - #웹,"Confluence에서 오늘 업데이트된 메시지 요약입니다.
- 스레드 정리
- 공유 링크 모음
자세히 보기: https://www.example.com/slack/digest/2025-06-22",0,0,0,0,0,정상,
[영수증] Fabrikam 결제 내역 (2025-05-29),"안녕하세요, Fabrikam입니다.
2025-05-29 결제하신 내역의 영수증을 안내드립니다.
주문번호: ORD-245387
상세 내역: https://docs.example.com/orders/ORD-245387
문의 사항은 고객센터로 연락 주세요.",0,1,0,0,0,정상,
[공지] 고객 VOC 공유 일정 안내 (2025-07-11 11:30),"인프라팀에서 안내드립니다.
2025-07-11 11:30에 고객 VOC 공유을 진행합니다.
주요 안건: 신규 가입 전환율
장소: 인천 본사 3층 회의실
원격 참석 링크: https://docs.example.com/meet/고객voc공유
참석이 어렵다면 사전에 회신 부탁드립니다.
감사합니다.
- 인프라팀",0,0,0,0,0,정상,
[일정알림] 분기 로드맵 리뷰 리마인더 (2025-06-04 17:00),"Slack 일정 알림입니다.
일정: 분기 로드맵 리뷰
일시: 2025-06-04 17:00
설명: DB 이중화 마이그레이션
참석 링크: https://docs.example.com/calendar/event/93460",0,0,0,0,0,정상,
[Slack] 채널 요약 - #신규,"Jira에서 오늘 업데이트된 메시지 요약입니다.
- 스레드 정리
- 공유 링크 모음
자세히 보기: https://intranet.example.com/slack/digest/2025-08-02",0,0,0,0,0,정상,
[HR] 휴가 규정 개정 안내 (2025-06-21 시행),"안녕하세요, 인사팀입니다.
휴가 규정 일부가 2025-06-21부터 개정됩니다.
변경 요약: 반차 사용 절차 간소화 등
세부안내: https://contoso.com/policy/hr/2025-06-21
문의: HR 포털 Q&A",0,0,0,0,0,정상,
[교육신청] 보안 인식 교육 (분기),"보안 인식 온라인 교육이 오픈되었습니다.
수강 기간: 2025-06-20 ~ 2025-09-10
수강 경로: https://docs.example.com/training/security
수료 기준: 퀴즈 80점 이상
감사합니다.",0,0,0,0,0,정상,
[커뮤니티] 대구 개발자 밋업 안내 (2025-06-09),"대구 지역 개발자 밋업 소식입니다.
발표 주제: DB 이중화 마이그레이션
장소: 대구 창업카페
등록: https://contoso.com/events/대구/2025-06-09",0,0,0,0,0,정상,
[HR] 휴가 규정 개정 안내 (2025-06-11 시행),"안녕하세요, 인사팀입니다.
휴가 규정 일부가 2025-06-11부터 개정됩니다.
변경 요약: 반차 사용 절차 간소화 등
세부안내: https://contoso.com/policy/hr/2025-06-11
문의: HR 포털 Q&A",0,0,0,0,0,정상,
[영수증] Contoso 결제 내역 (2025-06-23),"안녕하세요, Contoso입니다.
2025-06-23 결제하신 내역의 영수증을 안내드립니다.
주문번호: ORD-670739
상세 내역: https://www.example.com/orders/ORD-670739
문의 사항은 고객센터로 연락 주세요.",0,1,0,0,0,정상,
[회의록] 보안 점검 회의 회의록 공유 (2025-06-23),"안녕하세요, Cameron입니다.
오늘 보안 점검 회의에서 논의된 내용을 공유드립니다.
1) 진행 상황
2) 리스크 및 이슈
3) 다음 액션 아이템
상세 내용: https://contoso.com/notes/2025-06-23
추가 의견은 댓글로 남겨 주세요.",0,0,0,0,0,정상,
[뉴스레터] Product Updates ? 2025-06-16,"이번 주 Product Updates입니다.
- 트렌드 요약
- 읽을거리 모음
전체 글 보기: https://docs.example.com/newsletter/2025-06-16
구독 환경설정: https://docs.example.com/pref",0,0,0,0,1,광고,정기 뉴스레터 형식(Product Updates) + 구독 환경설정/랜딩 링크 포함 → 광고
[Jira] 티켓 업데이트 알림: PRJ-599-2809,"Confluence에서 PRJ-599-2809 이(가) 업데이트되었습니다.
- 제목: 결제 장애 재발 방지
- 담당자: Alex
- 상태: In Progress → Code Review
상세 보기: https://www.example.com/jira/browse/PRJ-599-2809
감사합니다.",0,1,0,0,0,정상,
[회의록] 보안 점검 회의 회의록 공유 (2025-08-19),"안녕하세요, 하준입니다.
오늘 보안 점검 회의에서 논의된 내용을 공유드립니다.
1) 진행 상황
2) 리스크 및 이슈
3) 다음 액션 아이템
상세 내용: https://intranet.example.com/notes/2025-08-19
추가 의견은 댓글로 남겨 주세요.",0,0,0,0,0,정상,
[Confluence] 문서 게시: DB 이중화 마이그레이션,"Zoom에 새 문서를 게시했습니다.
제목: DB 이중화 마이그레이션
작성자: 수빈 (재무회계팀)
문서 링크: https://www.example.com/wiki/db-이중화-마이그레이션",0,0,0,0,0,정상,
[Jira] 티켓 업데이트 알림: PRJ-997-1743,"Slack에서 PRJ-997-1743 이(가) 업데이트되었습니다.
- 제목: 신규 가입 전환율
- 담당자: Jamie
- 상태: In Progress → Code Review
상세 보기: https://intranet.example.com/jira/browse/PRJ-997-1743
감사합니다.",0,0,0,0,0,정상,
[안내] 서비스 점검 예정 (2025-05-23 08:00),"Northwind 서비스 정기점검을 안내드립니다.
일시: 2025-05-23 08:00 ~ 08:00
영향: 일부 기능 응답 지연 가능
상세: https://contoso.com/status/maintenance",0,0,0,0,0,정상,
[뉴스레터] Product Updates ? 2025-05-01,"이번 주 Product Updates입니다.
- 트렌드 요약
- 읽을거리 모음
전체 글 보기: https://docs.example.com/newsletter/2025-05-01
구독 환경설정: https://docs.example.com/pref",0,0,0,0,1,광고,정기 뉴스레터 형식(Product Updates) + 구독 환경설정/랜딩 링크 포함 → 광고
[배송안내] 주문 ORD-277124 배송 시작,"주문하신 상품의 배송이 시작되었습니다.
택배사: 롯데택배
송장번호: TRK88758005
배송조회: https://intranet.example.com/track/TRK88758005
항상 이용해 주셔서 감사합니다.",0,0,0,0,0,정상,
[배송안내] 주문 ORD-856238 배송 시작,"주문하신 상품의 배송이 시작되었습니다.
택배사: 우체국택배
송장번호: TRK19092856
배송조회: https://docs.example.com/track/TRK19092856
항상 이용해 주셔서 감사합니다.",0,0,0,0,0,정상,
[Jira] 티켓 업데이트 알림: PRJ-201-4222,"Jira에서 PRJ-201-4222 이(가) 업데이트되었습니다.
- 제목: 결제 장애 재발 방지
- 담당자: 준호
- 상태: In Progress → Code Review
상세 보기: https://intranet.example.com/jira/browse/PRJ-201-4222
감사합니다.",0,1,0,0,0,정상,
[Confluence] 문서 게시: 신규 가입 전환율,"Notion에 새 문서를 게시했습니다.
제목: 신규 가입 전환율
작성자: Cameron (경영기획팀)
문서 링크: https://www.example.com/wiki/신규-가입-전환율",0,0,0,0,0,정상,
[HR] 휴가 규정 개정 안내 (2025-05-13 시행),"안녕하세요, 인사팀입니다.
휴가 규정 일부가 2025-05-13부터 개정됩니다.
변경 요약: 반차 사용 절차 간소화 등
세부안내: https://docs.example.com/policy/hr/2025-05-13
문의: HR 포털 Q&A",0,0,0,0,0,정상,
[HR] 휴가 규정 개정 안내 (2025-06-14 시행),"안녕하세요, 인사팀입니다.
휴가 규정 일부가 2025-06-14부터 개정됩니다.
변경 요약: 반차 사용 절차 간소화 등
세부안내: https://contoso.com/policy/hr/2025-06-14
문의: HR 포털 Q&A",0,0,0,0,0,정상,
[뉴스레터] Security Bulletin ? 2025-05-13,"이번 주 Security Bulletin입니다.
- 트렌드 요약
- 읽을거리 모음
전체 글 보기: https://www.example.com/newsletter/2025-05-13
구독 환경설정: https://www.example.com/pref",0,0,0,0,1,광고,정기 뉴스레터 형식(Product Updates) + 구독 환경설정/랜딩 링크 포함 → 광고
[뉴스레터] Engineering Insights ? 2025-06-01,"이번 주 Engineering Insights입니다.
- 트렌드 요약
- 읽을거리 모음
전체 글 보기: https://contoso.com/newsletter/2025-06-01
구독 환경설정: https://contoso.com/pref",0,0,0,0,1,광고,정기 뉴스레터 형식(Product Updates) + 구독 환경설정/랜딩 링크 포함 → 광고
[GitHub] Pull Request 리뷰 요청 - 신규 가입 전환율,"Casey님이 Pull Request 리뷰를 요청했습니다.
리포지토리: Adventure Works/신규-가입-전환율
검토 마감: 2025-05-01
PR 링크: https://contoso.com/gh/pr/8234
의견 부탁드립니다.",0,0,0,0,0,정상,
[결재알림] 비용 처리 완료 ? Tailwind Traders 송장,"재무회계팀에서 비용 처리가 완료되었습니다.
대상 송장: ORD-806962
상세 내역은 ERP에서 확인 가능합니다.
감사합니다.",0,0,0,0,0,정상,
[안내] 서비스 점검 예정 (2025-07-25 13:45),"Contoso 서비스 정기점검을 안내드립니다.
일시: 2025-07-25 13:45 ~ 13:45
영향: 일부 기능 응답 지연 가능
상세: https://docs.example.com/status/maintenance",0,0,0,0,0,정상,
[공지] 보안 점검 회의 일정 안내 (2025-06-19 11:15),"HR에서 안내드립니다.
2025-06-19 11:15에 보안 점검 회의을 진행합니다.
주요 안건: 신규 가입 전환율
장소: 서울 본사 3층 회의실
원격 참석 링크: https://www.example.com/meet/보안점검회의
참석이 어렵다면 사전에 회신 부탁드립니다.
감사합니다.
- HR",0,0,0,0,0,정상,
[Slack] 채널 요약 - #결제,"Jira에서 오늘 업데이트된 메시지 요약입니다.
- 스레드 정리
- 공유 링크 모음
자세히 보기: https://www.example.com/slack/digest/2025-08-01",0,1,0,0,0,정상,
[커뮤니티] 서울 개발자 밋업 안내 (2025-07-26),"서울 지역 개발자 밋업 소식입니다.
발표 주제: 신규 가입 전환율
장소: 서울 창업카페
등록: https://contoso.com/events/서울/2025-07-26",0,0,0,0,0,정상,
[뉴스레터] Design Notes ? 2025-08-20,"이번 주 Design Notes입니다.
- 트렌드 요약
- 읽을거리 모음
전체 글 보기: https://intranet.example.com/newsletter/2025-08-20
구독 환경설정: https://intranet.example.com/pref",0,0,0,0,1,광고,정기 뉴스레터 형식(Product Updates) + 구독 환경설정/랜딩 링크 포함 → 광고
[영수증] Contoso 결제 내역 (2025-07-18),"안녕하세요, Contoso입니다.
2025-07-18 결제하신 내역의 영수증을 안내드립니다.
주문번호: ORD-145290
상세 내역: https://www.example.com/orders/ORD-145290
문의 사항은 고객센터로 연락 주세요.",0,1,0,0,0,정상,
[Jira] 티켓 업데이트 알림: PRJ-425-9847,"Zoom에서 PRJ-425-9847 이(가) 업데이트되었습니다.
- 제목: 웹 접근성 개선
- 담당자: 준호
- 상태: In Progress → Code Review
상세 보기: https://docs.example.com/jira/browse/PRJ-425-9847
감사합니다.",0,0,0,0,0,정상,
